index,courseCode,studyPeriod,academicYear,teacherId,assignedHours,courseInstance,Course code_y,reportedHours
7507,1036,3.0,2016-2017,19761024-0034,100.0,I-2995,I-2995,82.0
7508,1260,3.0,2017-2018,19620522-0023,240.0,I-2996,I-2996,242.0
7509,1260,3.0,2017-2018,19750906-0032,100.0,I-2996,I-2996,88.0
7510,1260,3.0,2017-2018,19931226-0118,100.0,I-2996,I-2996,105.0
7511,1060,2.0,2017-2018,19620831-0024,240.0,I-2997,I-2997,242.0
7512,1060,2.0,2017-2018,19781125-0031,100.0,I-2997,I-2997,116.0
7513,1060,2.0,2017-2018,19930829-0082,100.0,I-2997,I-2997,104.0
7514,1218,3.0,2017-2018,19561222-0030,280.0,I-2998,I-2998,284.0
7515,1218,3.0,2017-2018,19781130-0054,100.0,I-2998,I-2998,80.0
7516,1218,3.0,2017-2018,19901002-0085,140.0,I-2998,I-2998,124.0
7517,1165,1.0,2017-2018,19570615-0011,280.0,I-2999,I-2999,281.0
7518,1165,1.0,2017-2018,19790708-0041,140.0,I-2999,I-2999,150.0
7519,1011,2.0,2017-2018,19570615-0011,260.0,I-3000,I-3000,261.0
7520,1011,2.0,2017-2018,19781217-0053,140.0,I-3000,I-3000,155.0
7521,1216,2.0,2017-2018,19560705-0025,260.0,I-3001,I-3001,250.0
7522,1216,2.0,2017-2018,19781217-0053,120.0,I-3001,I-3001,104.0
7523,1120,3.0,2017-2018,19580515-0017,280.0,I-3002,I-3002,273.0
7524,1120,3.0,2017-2018,19750102-0059,120.0,I-3002,I-3002,108.0
7525,1049,4.0,2017-2018,19690408-0009,280.0,I-3003,I-3003,281.0
7526,1049,4.0,2017-2018,19781125-0031,140.0,I-3003,I-3003,135.0
7527,1049,4.0,2017-2018,19910927-0128,120.0,I-3003,I-3003,119.0
7528,1036,4.0,2017-2018,19601021-0018,260.0,I-3004,I-3004,268.0
7529,1036,4.0,2017-2018,19761009-0055,140.0,I-3004,I-3004,134.0
7530,1286,1.0,2018-2019,19601021-0018,280.0,I-3005,I-3005,273.0
7531,1286,1.0,2018-2019,19761009-0055,100.0,I-3005,I-3005,97.0
7532,1286,1.0,2018-2019,19901219-0125,140.0,I-3005,I-3005,147.0
7533,1274,2.0,2018-2019,19570826-0012,280.0,I-3006,I-3006,281.0
7534,1274,2.0,2018-2019,19750331-0036,100.0,I-3006,I-3006,98.0
7535,1274,2.0,2018-2019,19921127-0120,100.0,I-3006,I-3006,106.0
7536,1222,1.0,2018-2019,19600814-0002,260.0,I-3007,I-3007,248.0
7537,1222,1.0,2018-2019,19770224-0058,120.0,I-3007,I-3007,100.0
7538,1222,1.0,2018-2019,19930228-0086,120.0,I-3007,I-3007,111.0
7539,1206,3.0,2018-2019,19590129-0004,260.0,I-3008,I-3008,252.0
7540,1206,3.0,2018-2019,19761024-0034,120.0,I-3008,I-3008,102.0
7541,1058,4.0,2018-2019,19570615-0011,280.0,I-3009,I-3009,263.0
7542,1058,4.0,2018-2019,19750512-0043,120.0,I-3009,I-3009,114.0
7543,1248,3.0,2018-2019,19620522-0023,240.0,I-3010,I-3010,255.0
7544,1248,3.0,2018-2019,19790708-0041,100.0,I-3010,I-3010,88.0
7545,1248,3.0,2018-2019,19901219-0125,140.0,I-3010,I-3010,134.0
7546,1219,4.0,2018-2019,19640220-0029,260.0,I-3011,I-3011,277.0
7547,1219,4.0,2018-2019,19750722-0060,120.0,I-3011,I-3011,111.0
7548,1098,1.0,2018-2019,19650303-0019,240.0,I-3012,I-3012,253.0
7549,1098,1.0,2018-2019,19780815-0047,100.0,I-3012,I-3012,90.0
7550,1049,4.0,2018-2019,19590129-0004,260.0,I-3013,I-3013,247.0
7551,1049,4.0,2018-2019,19790426-0049,100.0,I-3013,I-3013,112.0
7552,1049,4.0,2018-2019,19930414-0106,120.0,I-3013,I-3013,116.0
7553,1285,3.0,2019-2020,19640414-0013,280.0,I-3014,I-3014,261.0
7554,1285,3.0,2019-2020,19790702-0038,100.0,I-3014,I-3014,84.0
7555,1285,3.0,2019-2020,19901011-0119,140.0,I-3014,I-3014,160.0
7556,1252,2.0,2019-2020,19580515-0017,280.0,I-3015,I-3015,282.0
7557,1252,2.0,2019-2020,19751018-0039,140.0,I-3015,I-3015,155.0
7558,1252,2.0,2019-2020,19900201-0074,120.0,I-3015,I-3015,119.0
7559,1104,2.0,2019-2020,19570615-0011,240.0,I-3016,I-3016,222.0
7560,1104,2.0,2019-2020,19790717-0045,120.0,I-3016,I-3016,140.0
7561,1282,2.0,2019-2020,19560612-0010,240.0,I-3017,I-3017,258.0
7562,1282,2.0,2019-2020,19781217-0053,140.0,I-3017,I-3017,151.0
7563,1235,3.0,2019-2020,19690408-0009,240.0,I-3018,I-3018,220.0
7564,1235,3.0,2019-2020,19771013-0040,140.0,I-3018,I-3018,135.0
7565,1235,3.0,2019-2020,19920320-0121,120.0,I-3018,I-3018,124.0
7566,1215,3.0,2019-2020,19690917-0022,280.0,I-3019,I-3019,279.0
7567,1215,3.0,2019-2020,19780317-0052,120.0,I-3019,I-3019,110.0
7568,1107,4.0,2019-2020,19600905-0003,280.0,I-3020,I-3020,263.0
7569,1107,4.0,2019-2020,19750331-0036,140.0,I-3020,I-3020,152.0
7570,1107,4.0,2019-2020,19900430-0112,100.0,I-3020,I-3020,97.0
7571,1084,3.0,2019-2020,19640414-0013,260.0,I-3021,I-3021,268.0
7572,1084,3.0,2019-2020,19790708-0041,120.0,I-3021,I-3021,125.0
7573,1084,3.0,2019-2020,19900119-0104,140.0,I-3021,I-3021,125.0
7574,1045,2.0,2019-2020,19590129-0004,240.0,I-3022,I-3022,225.0
7575,1045,2.0,2019-2020,19771013-0040,100.0,I-3022,I-3022,81.0
7576,1297,4.0,2020-2021,19570826-0012,280.0,I-3023,I-3023,284.0
7577,1297,4.0,2020-2021,19770713-0042,100.0,I-3023,I-3023,112.0
7578,1297,4.0,2020-2021,19910921-0136,100.0,I-3023,I-3023,120.0
7579,1171,1.0,2020-2021,19600814-0002,260.0,I-3024,I-3024,260.0
7580,1171,1.0,2020-2021,19781130-0054,120.0,I-3024,I-3024,138.0
7581,1100,1.0,2020-2021,19690513-0015,240.0,I-3025,I-3025,255.0
7582,1100,1.0,2020-2021,19780815-0047,120.0,I-3025,I-3025,105.0
7583,1005,4.0,2020-2021,19690513-0015,240.0,I-3026,I-3026,259.0
7584,1005,4.0,2020-2021,19761009-0055,100.0,I-3026,I-3026,89.0
7585,1272,1.0,2020-2021,19620424-0026,260.0,I-3027,I-3027,246.0
7586,1272,1.0,2020-2021,19790618-0048,100.0,I-3027,I-3027,83.0
7587,1263,4.0,2020-2021,19610918-0027,240.0,I-3028,I-3028,235.0
7588,1263,4.0,2020-2021,19750906-0032,120.0,I-3028,I-3028,139.0
7589,1207,2.0,2020-2021,19600905-0003,260.0,I-3029,I-3029,273.0
7590,1207,2.0,2020-2021,19790702-0038,140.0,I-3029,I-3029,145.0
7591,1175,3.0,2020-2021,19650303-0019,240.0,I-3030,I-3030,232.0
7592,1175,3.0,2020-2021,19790717-0045,100.0,I-3030,I-3030,101.0
7593,1175,3.0,2020-2021,19921201-0094,140.0,I-3030,I-3030,158.0
7594,1156,1.0,2020-2021,19570828-0008,280.0,I-3031,I-3031,279.0
7595,1156,1.0,2020-2021,19771013-0040,100.0,I-3031,I-3031,94.0
7596,1156,1.0,2020-2021,19930919-0137,120.0,I-3031,I-3031,128.0
7597,1204,2.0,2021-2022,19610918-0027,260.0,I-3032,I-3032,266.0
7598,1204,2.0,2021-2022,19790717-0045,140.0,I-3032,I-3032,134.0
7599,1204,2.0,2021-2022,19921123-0108,120.0,I-3032,I-3032,132.0
7600,1109,4.0,2021-2022,19570615-0011,240.0,I-3033,I-3033,242.0
7601,1109,4.0,2021-2022,19790717-0045,140.0,I-3033,I-3033,133.0
7602,1109,4.0,2021-2022,19930829-0082,120.0,I-3033,I-3033,129.0
7603,1223,4.0,2021-2022,19590129-0004,260.0,I-3034,I-3034,264.0
7604,1223,4.0,2021-2022,19750122-0056,140.0,I-3034,I-3034,148.0
7605,1179,3.0,2021-2022,19640414-0013,240.0,I-3035,I-3035,235.0
7606,1179,3.0,2021-2022,19781217-0053,100.0,I-3035,I-3035,115.0
7607,1179,3.0,2021-2022,19900321-0080,120.0,I-3035,I-3035,128.0
7608,1152,2.0,2021-2022,19640220-0029,280.0,I-3036,I-3036,271.0
7609,1152,2.0,2021-2022,19750705-0033,140.0,I-3036,I-3036,120.0
7610,1152,2.0,2021-2022,19900616-0124,120.0,I-3036,I-3036,137.0
7611,1157,4.0,2021-2022,19620831-0024,240.0,I-3037,I-3037,222.0
7612,1157,4.0,2021-2022,19750331-0036,140.0,I-3037,I-3037,126.0
7613,1157,4.0,2021-2022,19911025-0091,140.0,I-3037,I-3037,155.0
7614,1140,1.0,2021-2022,19630126-0001,240.0,I-3038,I-3038,253.0
7615,1140,1.0,2021-2022,19771013-0040,120.0,I-3038,I-3038,133.0
7616,1140,1.0,2021-2022,19900818-0116,100.0,I-3038,I-3038,102.0
7617,1064,4.0,2021-2022,19601021-0018,240.0,I-3039,I-3039,220.0
7618,1064,4.0,2021-2022,19750417-0051,100.0,I-3039,I-3039,119.0
7619,1056,1.0,2021-2022,19620424-0026,280.0,I-3040,I-3040,291.0
7620,1056,1.0,2021-2022,19750906-0032,140.0,I-3040,I-3040,123.0
7621,1014,1.0,2021-2022,19650303-0019,240.0,I-3041,I-3041,247.0
7622,1014,1.0,2021-2022,19781130-0054,140.0,I-3041,I-3041,139.0
7623,1090,1.0,2022-2023,19610620-0006,280.0,I-3042,I-3042,285.0
7624,1090,1.0,2022-2023,19780815-0047,120.0,I-3042,I-3042,118.0
7625,1213,4.0,2022-2023,19600905-0003,280.0,I-3043,I-3043,264.0
7626,1213,4.0,2022-2023,19780424-0057,120.0,I-3043,I-3043,131.0
7627,1213,4.0,2022-2023,19900801-0130,100.0,I-3043,I-3043,106.0
7628,1155,2.0,2022-2023,19650303-0019,260.0,I-3044,I-3044,257.0
7629,1155,2.0,2022-2023,19761009-0055,140.0,I-3044,I-3044,130.0
7630,1112,2.0,2022-2023,19630126-0001,260.0,I-3045,I-3045,243.0
7631,1112,2.0,2022-2023,19770224-0058,100.0,I-3045,I-3045,113.0
7632,1112,2.0,2022-2023,19900909-0123,100.0,I-3045,I-3045,110.0
7633,1037,4.0,2022-2023,19560812-0016,240.0,I-3046,I-3046,223.0
7634,1037,4.0,2022-2023,19781125-0031,140.0,I-3046,I-3046,152.0
7635,1227,4.0,2022-2023,19611219-0014,280.0,I-3047,I-3047,272.0
7636,1227,4.0,2022-2023,19781125-0031,120.0,I-3047,I-3047,136.0
7637,1227,4.0,2022-2023,19910101-0133,140.0,I-3047,I-3047,142.0
7638,1118,2.0,2022-2023,19600529-0021,280.0,I-3048,I-3048,265.0
7639,1118,2.0,2022-2023,19750705-0033,120.0,I-3048,I-3048,117.0
7640,1038,3.0,2022-2023,19560612-0010,260.0,I-3049,I-3049,257.0
7641,1038,3.0,2022-2023,19760524-0046,140.0,I-3049,I-3049,128.0
7642,1033,4.0,2022-2023,19580218-0007,240.0,I-3050,I-3050,253.0
7643,1033,4.0,2022-2023,19790702-0038,100.0,I-3050,I-3050,93.0
7644,1122,2.0,2023-2024,19560812-0016,260.0,I-3051,I-3051,253.0
7645,1122,2.0,2023-2024,19790702-0038,120.0,I-3051,I-3051,129.0
7646,1122,2.0,2023-2024,19900201-0074,120.0,I-3051,I-3051,127.0
7647,1273,4.0,2023-2024,19570826-0012,280.0,I-3052,I-3052,276.0
7648,1273,4.0,2023-2024,19750122-0056,120.0,I-3052,I-3052,107.0
7649,1273,4.0,2023-2024,19930228-0086,120.0,I-3052,I-3052,124.0
7650,1126,4.0,2023-2024,19630126-0001,280.0,I-3053,I-3053,281.0
7651,1126,4.0,2023-2024,19751018-0039,100.0,I-3053,I-3053,87.0
7652,1115,4.0,2023-2024,19600529-0021,280.0,I-3054,I-3054,280.0
7653,1115,4.0,2023-2024,19751018-0039,120.0,I-3054,I-3054,117.0
7654,1115,4.0,2023-2024,19900902-0090,100.0,I-3054,I-3054,100.0
7655,1134,4.0,2023-2024,19660630-0020,280.0,I-3055,I-3055,294.0
7656,1134,4.0,2023-2024,19780602-0035,100.0,I-3055,I-3055,119.0
7657,1082,4.0,2023-2024,19580218-0007,240.0,I-3056,I-3056,230.0
7658,1082,4.0,2023-2024,19750102-0059,100.0,I-3056,I-3056,97.0
7659,1082,4.0,2023-2024,19900430-0112,140.0,I-3056,I-3056,134.0
7660,1068,4.0,2023-2024,19620424-0026,260.0,I-3057,I-3057,240.0
7661,1068,4.0,2023-2024,19750102-0059,120.0,I-3057,I-3057,119.0
7662,1052,1.0,2023-2024,19570615-0011,260.0,I-3058,I-3058,276.0
7663,1052,1.0,2023-2024,19761020-0044,100.0,I-3058,I-3058,83.0
7664,1184,4.0,2013-2014,19690408-0009,260.0,I-3059,I-3059,277.0
7665,1184,4.0,2013-2014,19750102-0059,100.0,I-3059,I-3059,120.0
7666,1184,4.0,2013-2014,19920504-0093,100.0,I-3059,I-3059,110.0
7667,1119,3.0,2013-2014,19570826-0012,260.0,I-3060,I-3060,257.0
7668,1119,3.0,2013-2014,19790717-0045,120.0,I-3060,I-3060,114.0
7669,1246,3.0,2013-2014,19630126-0001,240.0,I-3061,I-3061,248.0
7670,1246,3.0,2013-2014,19751018-0039,120.0,I-3061,I-3061,100.0
7671,1246,3.0,2013-2014,19910327-0096,140.0,I-3061,I-3061,135.0
7672,1192,2.0,2013-2014,19610918-0027,280.0,I-3062,I-3062,297.0
7673,1192,2.0,2013-2014,19760108-0050,100.0,I-3062,I-3062,95.0
7674,1180,2.0,2013-2014,19560612-0010,240.0,I-3063,I-3063,228.0
7675,1180,2.0,2013-2014,19780317-0052,140.0,I-3063,I-3063,160.0
7676,1180,2.0,2013-2014,19931212-0079,100.0,I-3063,I-3063,117.0
7677,1177,2.0,2013-2014,19600814-0002,240.0,I-3064,I-3064,236.0
7678,1177,2.0,2013-2014,19750331-0036,140.0,I-3064,I-3064,152.0
7679,1177,2.0,2013-2014,19900520-0063,120.0,I-3064,I-3064,118.0
7680,1252,2.0,2013-2014,19620424-0026,260.0,I-3065,I-3065,278.0
7681,1252,2.0,2013-2014,19761009-0055,100.0,I-3065,I-3065,85.0
7682,1220,1.0,2013-2014,19570828-0008,280.0,I-3066,I-3066,266.0
7683,1220,1.0,2013-2014,19770224-0058,120.0,I-3066,I-3066,123.0
7684,1220,1.0,2013-2014,19921218-0101,120.0,I-3066,I-3066,104.0
7685,1175,4.0,2013-2014,19600814-0002,280.0,I-3067,I-3067,293.0
7686,1175,4.0,2013-2014,19750331-0036,120.0,I-3067,I-3067,136.0
7687,1080,1.0,2013-2014,19680712-0028,280.0,I-3068,I-3068,279.0
7688,1080,1.0,2013-2014,19760524-0046,100.0,I-3068,I-3068,82.0
7689,1077,1.0,2013-2014,19611219-0014,280.0,I-3069,I-3069,298.0
7690,1077,1.0,2013-2014,19780815-0047,100.0,I-3069,I-3069,118.0
7691,1284,4.0,2014-2015,19570828-0008,260.0,I-3070,I-3070,270.0
7692,1284,4.0,2014-2015,19770224-0058,120.0,I-3070,I-3070,114.0
7693,1284,4.0,2014-2015,19930302-0135,100.0,I-3070,I-3070,83.0
7694,1213,4.0,2014-2015,19680712-0028,260.0,I-3071,I-3071,248.0
7695,1213,4.0,2014-2015,19760108-0050,140.0,I-3071,I-3071,152.0
7696,1213,4.0,2014-2015,19910101-0133,120.0,I-3071,I-3071,139.0
7697,1122,2.0,2014-2015,19650303-0019,240.0,I-3072,I-3072,224.0
7698,1122,2.0,2014-2015,19750722-0060,120.0,I-3072,I-3072,129.0
7699,1122,2.0,2014-2015,19901219-0125,100.0,I-3072,I-3072,86.0
7700,1052,4.0,2014-2015,19640414-0013,280.0,I-3073,I-3073,274.0
7701,1052,4.0,2014-2015,19780424-0057,140.0,I-3073,I-3073,160.0
7702,1052,4.0,2014-2015,19930512-0117,140.0,I-3073,I-3073,158.0
7703,1207,3.0,2014-2015,19620522-0023,240.0,I-3074,I-3074,258.0
7704,1207,3.0,2014-2015,19780424-0057,100.0,I-3074,I-3074,111.0
7705,1197,2.0,2014-2015,19640220-0029,240.0,I-3075,I-3075,260.0
7706,1197,2.0,2014-2015,19750102-0059,140.0,I-3075,I-3075,153.0
7707,1167,4.0,2014-2015,19600905-0003,240.0,I-3076,I-3076,226.0
7708,1167,4.0,2014-2015,19780602-0035,140.0,I-3076,I-3076,135.0
7709,1154,2.0,2014-2015,19690917-0022,280.0,I-3077,I-3077,283.0
7710,1154,2.0,2014-2015,19750417-0051,100.0,I-3077,I-3077,80.0
7711,1128,4.0,2014-2015,19590129-0004,240.0,I-3078,I-3078,225.0
7712,1128,4.0,2014-2015,19751018-0039,120.0,I-3078,I-3078,108.0
7713,1128,4.0,2014-2015,19911116-0069,100.0,I-3078,I-3078,81.0
7714,1145,4.0,2015-2016,19690917-0022,260.0,I-3079,I-3079,264.0
7715,1145,4.0,2015-2016,19750122-0056,140.0,I-3079,I-3079,154.0
7716,1061,3.0,2015-2016,19600905-0003,260.0,I-3080,I-3080,265.0
7717,1061,3.0,2015-2016,19780602-0035,140.0,I-3080,I-3080,125.0
7718,1061,3.0,2015-2016,19921123-0108,120.0,I-3080,I-3080,106.0
7719,1147,1.0,2015-2016,19640414-0013,280.0,I-3081,I-3081,271.0
7720,1147,1.0,2015-2016,19790717-0045,140.0,I-3081,I-3081,145.0
7721,1147,1.0,2015-2016,19901026-0111,120.0,I-3081,I-3081,132.0
7722,1128,4.0,2015-2016,19680712-0028,240.0,I-3082,I-3082,254.0
7723,1128,4.0,2015-2016,19790708-0041,140.0,I-3082,I-3082,150.0
7724,1128,4.0,2015-2016,19931212-0079,100.0,I-3082,I-3082,80.0
7725,1207,2.0,2015-2016,19561222-0030,240.0,I-3083,I-3083,260.0
7726,1207,2.0,2015-2016,19750417-0051,140.0,I-3083,I-3083,142.0
7727,1188,4.0,2015-2016,19600905-0003,260.0,I-3084,I-3084,272.0
7728,1188,4.0,2015-2016,19780815-0047,140.0,I-3084,I-3084,156.0
7729,1188,4.0,2015-2016,19930709-0100,120.0,I-3084,I-3084,121.0
7730,1120,1.0,2015-2016,19580515-0017,260.0,I-3085,I-3085,262.0
7731,1120,1.0,2015-2016,19781130-0054,140.0,I-3085,I-3085,131.0
7732,1120,1.0,2015-2016,19921002-0129,120.0,I-3085,I-3085,111.0
7733,1103,2.0,2015-2016,19610918-0027,280.0,I-3086,I-3086,270.0
7734,1103,2.0,2015-2016,19790702-0038,140.0,I-3086,I-3086,132.0
7735,1103,2.0,2015-2016,19901108-0087,140.0,I-3086,I-3086,147.0
7736,1229,1.0,2016-2017,19561222-0030,260.0,I-3087,I-3087,260.0
7737,1229,1.0,2016-2017,19761009-0055,140.0,I-3087,I-3087,131.0
7738,1229,1.0,2016-2017,19901219-0125,140.0,I-3087,I-3087,157.0
7739,1036,1.0,2016-2017,19690917-0022,260.0,I-3088,I-3088,263.0
7740,1036,1.0,2016-2017,19780602-0035,140.0,I-3088,I-3088,154.0
7741,1036,1.0,2016-2017,19900616-0124,100.0,I-3088,I-3088,99.0
7742,1203,4.0,2016-2017,19690408-0009,260.0,I-3089,I-3089,264.0
7743,1203,4.0,2016-2017,19781125-0031,140.0,I-3089,I-3089,147.0
7744,1095,3.0,2016-2017,19580218-0007,260.0,I-3090,I-3090,247.0
7745,1095,3.0,2016-2017,19750102-0059,140.0,I-3090,I-3090,151.0
7746,1095,3.0,2016-2017,19930709-0100,100.0,I-3090,I-3090,87.0
7747,1265,3.0,2016-2017,19610620-0006,240.0,I-3091,I-3091,224.0
7748,1265,3.0,2016-2017,19750331-0036,140.0,I-3091,I-3091,139.0
7749,1265,3.0,2016-2017,19910403-0131,140.0,I-3091,I-3091,135.0
7750,1165,1.0,2016-2017,19610620-0006,260.0,I-3092,I-3092,244.0
7751,1165,1.0,2016-2017,19780424-0057,120.0,I-3092,I-3092,105.0
7752,1165,1.0,2016-2017,19900801-0130,100.0,I-3092,I-3092,87.0
7753,1125,1.0,2016-2017,19580218-0007,240.0,I-3093,I-3093,222.0
7754,1125,1.0,2016-2017,19750906-0032,140.0,I-3093,I-3093,125.0
7755,1125,1.0,2016-2017,19930709-0100,100.0,I-3093,I-3093,91.0
7756,1052,1.0,2016-2017,19620424-0026,260.0,I-3094,I-3094,255.0
7757,1052,1.0,2016-2017,19750906-0032,120.0,I-3094,I-3094,125.0
7758,1052,1.0,2016-2017,19900520-0063,140.0,I-3094,I-3094,141.0
7759,1022,2.0,2016-2017,19610623-0005,260.0,I-3095,I-3095,244.0
7760,1022,2.0,2016-2017,19750417-0051,100.0,I-3095,I-3095,97.0
7761,1003,2.0,2016-2017,19640220-0029,280.0,I-3096,I-3096,277.0
7762,1003,2.0,2016-2017,19770224-0058,100.0,I-3096,I-3096,92.0
7763,1003,2.0,2016-2017,19921208-0097,100.0,I-3096,I-3096,99.0
7764,1011,1.0,2017-2018,19570828-0008,260.0,I-3097,I-3097,246.0
7765,1011,1.0,2017-2018,19760524-0046,140.0,I-3097,I-3097,140.0
7766,1172,3.0,2017-2018,19570826-0012,280.0,I-3098,I-3098,294.0
7767,1172,3.0,2017-2018,19750102-0059,100.0,I-3098,I-3098,117.0
7768,1172,3.0,2017-2018,19921218-0101,100.0,I-3098,I-3098,110.0
7769,1095,1.0,2017-2018,19640414-0013,260.0,I-3099,I-3099,250.0
7770,1095,1.0,2017-2018,19780815-0047,120.0,I-3099,I-3099,126.0
7771,1095,1.0,2017-2018,19900119-0104,140.0,I-3099,I-3099,130.0
7772,1277,4.0,2017-2018,19560705-0025,260.0,I-3100,I-3100,258.0
7773,1277,4.0,2017-2018,19750331-0036,120.0,I-3100,I-3100,110.0
7774,1188,2.0,2017-2018,19660630-0020,280.0,I-3101,I-3101,268.0
7775,1188,2.0,2017-2018,19750122-0056,100.0,I-3101,I-3101,89.0
7776,1126,4.0,2017-2018,19610918-0027,240.0,I-3102,I-3102,235.0
7777,1126,4.0,2017-2018,19781130-0054,140.0,I-3102,I-3102,121.0
7778,1126,4.0,2017-2018,19920226-0075,100.0,I-3102,I-3102,82.0
7779,1066,3.0,2017-2018,19690917-0022,260.0,I-3103,I-3103,242.0
7780,1066,3.0,2017-2018,19780317-0052,120.0,I-3103,I-3103,107.0
7781,1042,1.0,2017-2018,19600905-0003,280.0,I-3104,I-3104,285.0
7782,1042,1.0,2017-2018,19790702-0038,100.0,I-3104,I-3104,116.0
7783,1042,1.0,2017-2018,19910514-0068,100.0,I-3104,I-3104,115.0
7784,1006,2.0,2017-2018,19610623-0005,260.0,I-3105,I-3105,249.0
7785,1006,2.0,2017-2018,19790426-0049,140.0,I-3105,I-3105,153.0
7786,1178,2.0,2018-2019,19570615-0011,280.0,I-3106,I-3106,292.0
7787,1178,2.0,2018-2019,19750331-0036,100.0,I-3106,I-3106,117.0
7788,1144,4.0,2018-2019,19630126-0001,260.0,I-3107,I-3107,279.0
7789,1144,4.0,2018-2019,19750102-0059,100.0,I-3107,I-3107,116.0
7790,1283,1.0,2018-2019,19640414-0013,260.0,I-3108,I-3108,259.0
7791,1283,1.0,2018-2019,19790618-0048,140.0,I-3108,I-3108,147.0
7792,1191,2.0,2018-2019,19690408-0009,280.0,I-3109,I-3109,274.0
7793,1191,2.0,2018-2019,19750331-0036,140.0,I-3109,I-3109,149.0
7794,1288,2.0,2018-2019,19640220-0029,240.0,I-3110,I-3110,243.0
7795,1288,2.0,2018-2019,19760108-0050,120.0,I-3110,I-3110,119.0
7796,1242,3.0,2018-2019,19610918-0027,280.0,I-3111,I-3111,266.0
7797,1242,3.0,2018-2019,19761020-0044,120.0,I-3111,I-3111,127.0
7798,1231,3.0,2018-2019,19600529-0021,260.0,I-3112,I-3112,249.0
7799,1231,3.0,2018-2019,19760108-0050,100.0,I-3112,I-3112,115.0
7800,1231,3.0,2018-2019,19910514-0068,100.0,I-3112,I-3112,114.0
7801,1183,1.0,2018-2019,19570828-0008,260.0,I-3113,I-3113,261.0
7802,1183,1.0,2018-2019,19761020-0044,120.0,I-3113,I-3113,131.0
7803,1183,1.0,2018-2019,19921127-0120,120.0,I-3113,I-3113,115.0
7804,1161,4.0,2018-2019,19680712-0028,260.0,I-3114,I-3114,271.0
7805,1161,4.0,2018-2019,19750331-0036,100.0,I-3114,I-3114,118.0
7806,1161,4.0,2018-2019,19920320-0121,120.0,I-3114,I-3114,113.0
7807,1114,3.0,2018-2019,19600529-0021,260.0,I-3115,I-3115,242.0
7808,1114,3.0,2018-2019,19751018-0039,140.0,I-3115,I-3115,137.0
7809,1119,4.0,2019-2020,19630126-0001,240.0,I-3116,I-3116,235.0
7810,1119,4.0,2019-2020,19750906-0032,100.0,I-3116,I-3116,107.0
7811,1119,4.0,2019-2020,19930906-0110,100.0,I-3116,I-3116,114.0
7812,1299,1.0,2019-2020,19690513-0015,260.0,I-3117,I-3117,275.0
7813,1299,1.0,2019-2020,19761020-0044,120.0,I-3117,I-3117,111.0
7814,1299,1.0,2019-2020,19920206-0072,140.0,I-3117,I-3117,123.0
7815,1067,3.0,2019-2020,19640220-0029,240.0,I-3118,I-3118,242.0
7816,1067,3.0,2019-2020,19751018-0039,100.0,I-3118,I-3118,81.0
7817,1067,3.0,2019-2020,19910206-0081,100.0,I-3118,I-3118,88.0
7818,1279,3.0,2019-2020,19640220-0029,280.0,I-3119,I-3119,295.0
7819,1279,3.0,2019-2020,19750417-0051,140.0,I-3119,I-3119,139.0
7820,1244,1.0,2019-2020,19640220-0029,280.0,I-3120,I-3120,276.0
7821,1244,1.0,2019-2020,19760524-0046,140.0,I-3120,I-3120,148.0
7822,1244,1.0,2019-2020,19900124-0064,140.0,I-3120,I-3120,147.0
7823,1149,4.0,2019-2020,19690408-0009,280.0,I-3121,I-3121,265.0
7824,1149,4.0,2019-2020,19780424-0057,100.0,I-3121,I-3121,114.0
7825,1149,4.0,2019-2020,19910820-0078,140.0,I-3121,I-3121,146.0
7826,1010,3.0,2019-2020,19640220-0029,260.0,I-3122,I-3122,247.0
7827,1010,3.0,2019-2020,19781217-0053,140.0,I-3122,I-3122,145.0
7828,1010,3.0,2019-2020,19901108-0087,120.0,I-3122,I-3122,114.0
7829,1221,2.0,2020-2021,19580218-0007,240.0,I-3123,I-3123,235.0
7830,1221,2.0,2020-2021,19761009-0055,140.0,I-3123,I-3123,132.0
7831,1197,4.0,2020-2021,19600529-0021,260.0,I-3124,I-3124,271.0
7832,1197,4.0,2020-2021,19770224-0058,120.0,I-3124,I-3124,116.0
7833,1038,3.0,2020-2021,19580515-0017,240.0,I-3125,I-3125,232.0
7834,1038,3.0,2020-2021,19750102-0059,120.0,I-3125,I-3125,135.0
7835,1038,3.0,2020-2021,19920917-0109,120.0,I-3125,I-3125,119.0
7836,1285,3.0,2020-2021,19690917-0022,240.0,I-3126,I-3126,235.0
7837,1285,3.0,2020-2021,19790618-0048,140.0,I-3126,I-3126,133.0
7838,1285,3.0,2020-2021,19921201-0094,100.0,I-3126,I-3126,107.0
7839,1243,3.0,2020-2021,19610918-0027,240.0,I-3127,I-3127,248.0
7840,1243,3.0,2020-2021,19750417-0051,140.0,I-3127,I-3127,151.0
7841,1243,3.0,2020-2021,19900723-0126,100.0,I-3127,I-3127,107.0
7842,1179,2.0,2020-2021,19610623-0005,260.0,I-3128,I-3128,249.0
7843,1179,2.0,2020-2021,19750906-0032,120.0,I-3128,I-3128,139.0
7844,1179,2.0,2020-2021,19910403-0103,120.0,I-3128,I-3128,135.0
7845,1029,1.0,2020-2021,19640414-0013,280.0,I-3129,I-3129,297.0
7846,1029,1.0,2020-2021,19760524-0046,120.0,I-3129,I-3129,114.0
